gene1	gene2	rho	p.value	FDR	limited
3136	Robo3	BC005764	0.079828544169781	0.253353746646253	0.520277055113445	FALSE
3137	Nrsn1	Necab3	-0.0798738447494227	0.253393746606253	0.520277055113445	FALSE
3138	Lrrtm1	Chgb	0.0797695161417633	0.253685746314254	0.520710609308511	FALSE
3139	Ndn	Foxp2	0.0797516704588742	0.253799746200254	0.520778644560635	FALSE
3140	Fam163b	Foxp2	-0.0797008788998823	0.254435745564254	0.521771743748791	FALSE
3141	Nptx1	3110035E14Rik	0.0796391053821892	0.254445745554254	0.521771743748791	FALSE
3142	Galnt9	C1qb	-0.0796802877273179	0.254585745414255	0.521892675433868	FALSE
3143	Nr4a1	Mbp	-0.0796212596993002	0.254987745012255	0.522550450405324	FALSE
3144	Ndn	Faah	-0.0796075322509242	0.255083744916255	0.522580916350381	FALSE
3145	Nptx2	Ptpn5	0.0795169310916409	0.255167744832255	0.522586786793181	FALSE
3146	Pigq	Ranbp3	0.0794784942361876	0.255387744612255	0.522871094420705	FALSE
3147	Limk2	Faah	0.0794579030636232	0.255501744498256	0.52293827019805	FALSE
3148	Nefl	Rn45s	-0.0795073218777778	0.255701744298256	0.523181364366285	FALSE
3149	Rab26	Foxp2	0.0794016205252808	0.255847744152256	0.523313852043404	FALSE
3150	Csdc2	Mc4r	0.079364556414665	0.256059743940256	0.523581209752124	FALSE
3151	Enpp2	Cpne9	0.0793453379869382	0.256151743848256	0.523603104451482	FALSE
3152	Nptx2	Atg9a	0.079291800938271	0.256511743488257	0.524145298880391	FALSE
3153	Gap43	Mlc1	0.0792808189795701	0.256579743420257	0.524145298880391	FALSE
3154	Nefl	Nfatc1	-0.0793371015179127	0.256743743256257	0.524314029902838	FALSE
3155	Ap1b1	Gap43	0.0792286546757405	0.256917743082257	0.524503069157787	FALSE
3156	Lrrtm1	Meg3	-0.0792918009382713	0.257005742994257	0.524516473582386	FALSE
3157	Gaa	Ndn	0.0791449172406455	0.257443742556257	0.525243948623647	FALSE
3158	Ccl4	Ptgds	0.0790584343158753	0.257951742048258	0.526070187220952	FALSE
3159	Meg3	Pvrl4	-0.0791051076403546	0.258035741964258	0.526070187220952	FALSE
3160	Rnf187	Ptpn5	-0.0790954984264913	0.258093741906258	0.526070187220952	FALSE
3161	Cnih3	Arc	0.0789609694324043	0.258527741472259	0.526788099595956	FALSE
3162	Bmp1	Ncdn	-0.0790090155017211	0.258645741354259	0.526861865927508	FALSE
3163	Mfsd10	Foxp2	0.0788813502318222	0.259009740990259	0.527152715032318	FALSE
3164	5031439G07Rik	Serinc2	-0.0789403782598401	0.259045740954259	0.527152715032318	FALSE
3165	Ccl4	Miat	-0.0789252780666263	0.259133740866259	0.527152715032318	FALSE
3166	Ctsz	Pvrl4	-0.0789225325769509	0.259149740850259	0.527152715032318	FALSE
3167	Apoe	Arc	0.0788525225902321	0.259197740802259	0.527152715032318	FALSE
3168	Csdc2	Serinc2	0.0787413302583848	0.25986374013626	0.528340388326278	FALSE
3169	Gadd45g	Eng	-0.0787564304515989	0.26022773977226	0.528913496962173	FALSE
3170	Dusp1	Adam11	-0.0787262300651712	0.26043173956826	0.529006458694582	FALSE
3171	Cnih3	Bin2	0.0786466108645889	0.26043773956226	0.529006458694582	FALSE
3172	Arc	Akna	0.0786081740091356	0.260707739292261	0.529298237168829	FALSE
3173	Cpne6	Ptpn5	0.0785999375401099	0.260745739254261	0.529298237168829	FALSE
3174	Tollip	Ptgds	0.0785820918572208	0.260831739168261	0.529305996213853	FALSE
3175	Nptx1	Serinc2	0.0785601279398188	0.260969739030261	0.529418844636571	FALSE
3176	Ttr	Akna	0.0785477732362803	0.261051738948261	0.529418844636571	FALSE
3177	Mbp	Miat	-0.0785875828365714	0.261273738726261	0.529702282384592	FALSE
3178	Bmp1	Gadd45g	0.0784640358011853	0.261539738460262	0.529980915756738	FALSE
3179	Apoe	Ephb6	-0.0785395367672546	0.261575738424262	0.529980915756738	FALSE
3180	Calb1	Serinc2	-0.0785148273601775	0.261749738250262	0.530100652174646	FALSE
3181	Ccl4	Ncdn	-0.078498354422126	0.261829738170262	0.530100652174646	FALSE
3182	Col6a1	Eif4h	-0.078487372463425	0.261881738118262	0.530100652174646	FALSE
3183	Dnajc5	Il1a	-0.0784393263941083	0.262163737836262	0.530504755074887	FALSE
3184	Ap1b1	Adam11	0.0783377432761241	0.262327737672262	0.530539684844931	FALSE
3185	Nptx1	Adam11	0.0783322522967737	0.262345737654262	0.530539684844931	FALSE
3186	Calb1	Ccl4	-0.0783734346419025	0.262587737412263	0.530756462654268	FALSE
3187	Necab3	Tmem145	-0.0783693164073895	0.262617737382263	0.530756462654268	FALSE
3188	Slc30a3	Slc3a2	-0.07834597974515	0.262761737238263	0.530880912657356	FALSE
3189	Aldoc	Bmp1	-0.0783212703380729	0.262903737096263	0.531001245104117	FALSE
3190	BC005764	Foxp2	0.0781936050681739	0.263191736808263	0.531338571137142	FALSE
3191	Rgs11	Gdf5	-0.0782663605445679	0.263235736764263	0.531338571137142	FALSE
3192	Gap43	Ttr	0.0781249678262928	0.263669736330264	0.531534560734766	FALSE
3193	Pim3	Akna	-0.0781881140888234	0.263717736282264	0.531534560734766	FALSE
3194	Aldoc	Necab3	-0.0781688956610969	0.263821736178264	0.531534560734766	FALSE
3195	BC005764	Plekhb2	-0.0781469317436949	0.263941736058264	0.531534560734766	FALSE
3196	Fxyd6	Pim3	0.0780645670534374	0.264047735952264	0.531534560734766	FALSE
3197	Calb1	Nrsn1	-0.0780892764605148	0.264245735754264	0.531534560734766	FALSE
3198	Rgs11	Atg9a	0.0780233847083088	0.264287735712264	0.531534560734766	FALSE
3199	Slc30a3	Fam131a	0.0780041662805822	0.264363735636264	0.531534560734766	FALSE
3200	BC005764	Eif4h	-0.0780686852879504	0.264379735620264	0.531534560734766	FALSE
3201	Ctsz	Bin2	0.0780027935357445	0.264389735610264	0.531534560734766	FALSE
3202	Cckbr	Akna	0.0779835751080178	0.264507735492265	0.531534560734766	FALSE
3203	Sparcl1	Limk2	-0.0780357394118476	0.264557735442265	0.531534560734766	FALSE
3204	Csdc2	Meg3	0.0779712204044792	0.264563735436265	0.531534560734766	FALSE
3205	Chst1	Eif4h	0.0779547474664277	0.264659735340265	0.531534560734766	FALSE
3206	Malat1	Pim3	-0.0780165209841208	0.264703735296265	0.531534560734766	FALSE
3207	Csdc2	Lrrtm1	-0.0780151482392832	0.264709735290265	0.531534560734766	FALSE
3208	Tollip	Serinc2	-0.0780110300047703	0.264735735264265	0.531534560734766	FALSE
3209	Pcp4	Ranbp3	-0.0779725931493169	0.264957735042265	0.531814512747656	FALSE
3210	Cckbr	Pigq	0.0778353186655547	0.265357734642265	0.532317728037302	FALSE
3211	Sparcl1	Adam11	-0.0779149378661368	0.265373734626265	0.532317728037302	FALSE
3212	Galnt9	Trim46	-0.0778737555210083	0.265619734380266	0.532645301725807	FALSE
3213	Dnajc5	Ttr	-0.0778421823897428	0.265807734192266	0.532856400850415	FALSE
3214	Faah	Fcho1	0.0777378537820835	0.265989734010266	0.533055344355981	FALSE
3215	Pcp4	Nptx2	0.0777062806508183	0.266181733818266	0.533170911031762	FALSE
3216	Rab26	Napb	0.0776939259472797	0.266271733728266	0.533170911031762	FALSE
3217	Limk2	Ap1b1	-0.0777639359339986	0.266295733704266	0.533170911031762	FALSE
3218	Gadd45g	Akna	0.0776719620298777	0.266425733574266	0.533265428822825	FALSE
3219	Galnt9	Rn45s	-0.077689807712767	0.266721733278267	0.533646317906477	FALSE
3220	Aldoc	Leng8	-0.0776829439885789	0.266781733218267	0.533646317906477	FALSE
3221	Mfsd10	Cck	-0.0776458798779631	0.267015732984267	0.533948567572699	FALSE
3222	Cplx1	Il1a	0.077544296759979	0.267313732686267	0.534269344950228	FALSE
3223	Fos	Hpcal4	0.077522332842577	0.267461732538267	0.534269344950228	FALSE
3224	Cyb561	Nptx1	0.0775113508838761	0.267523732476268	0.534269344950228	FALSE
3225	Arc	Adora1	0.0774866414767988	0.267687732312268	0.534269344950228	FALSE
3226	Adora1	Gap43	0.0774770322629355	0.267739732260268	0.534269344950228	FALSE
3227	Rnf187	Atg9a	-0.0775168418632266	0.267791732208268	0.534269344950228	FALSE
3228	Lrrtm1	Ctsz	-0.077515469118389	0.267803732196268	0.534269344950228	FALSE
3229	Dusp1	Cd6	0.0774591865800464	0.267839732160268	0.534269344950228	FALSE
3230	Dnajc5	Snhg11	-0.077486641476799	0.267995732004268	0.534415018526158	FALSE
3231	Limk2	Sppl2b	0.0774152587452425	0.268125731874268	0.534508770969409	FALSE
3232	Nptx1	Il1a	-0.0774207497245931	0.268387731612268	0.534865525778039	FALSE
3233	Cyr61	Aldoc	0.0772917117098566	0.268817731182269	0.535556760453137	FALSE
3234	Plekhb2	Syt6	0.0772587658337537	0.268977731022269	0.535621559557674	FALSE
3235	Lrrtm1	Rnf187	0.0772464111302151	0.269077730922269	0.535621559557674	FALSE
3236	Arc	Cplx1	0.0772422928957022	0.269099730900269	0.535621559557674	FALSE
3237	Dkk3	Dnajc5	0.0772175834886251	0.269239730760269	0.535734663523909	FALSE
3238	Col6a1	Aamp	-0.0772656295579419	0.269327730672269	0.535744259808551	FALSE
3239	Sirt7	Mc4r	-0.0772491566198905	0.269439730560269	0.535801575961314	FALSE
3240	Sppl2b	Atg9a	0.0771311005638549	0.26978573021427	0.536324039601886	FALSE
3241	Pim3	Prkar1b	0.0770322629355461	0.27040772959227	0.537394688770075	FALSE
3242	Meg3	Gdf5	-0.0770446176390849	0.270741729258271	0.537892497887885	FALSE
3243	Csdc2	Malat1	0.076934798052075	0.270989729010271	0.538219193510686	FALSE
3244	Cpne6	Napb	-0.0769800986317166	0.271187728812271	0.538379726027054	FALSE
3245	Meg3	Ttr	-0.0769704894178533	0.271237728762271	0.538379726027054	FALSE
3246	Nptx2	Gadd45g	0.0768757700240573	0.271381728618271	0.538499603829416	FALSE
3247	Hpcal4	Tmem145	-0.0768043872925011	0.272305727694272	0.540166674493011	FALSE
3248	Fezf2	Syt6	-0.0767728141612358	0.272495727504272	0.540254442201698	FALSE
3249	Faah	Napb	0.0766931949606536	0.272517727482273	0.540254442201698	FALSE
3250	Cnih3	Pvrl4	0.0766698582984141	0.272653727346273	0.540357740873028	FALSE
3251	Rab26	Sprn	0.0766533853603626	0.272753727246273	0.54038965155129	FALSE
3252	Cst3	Rasl11b	-0.0767192771125687	0.272863727136273	0.540441348857544	FALSE
3253	Malat1	Pigq	0.0766176939945844	0.272955727044273	0.54045737408305	FALSE
3254	Cpne6	Ccl4	-0.0766808402571151	0.273119726880273	0.540615906833386	FALSE
3255	Ndn	Atg9a	0.0765682751804301	0.273269726730273	0.540640155492441	FALSE
3256	Bmp1	Nrsn1	-0.0766506398706874	0.273309726690273	0.540640155492441	FALSE
3257	Dusp1	Frmd8	0.0765518022423787	0.273385726614273	0.540640155492441	FALSE
3258	Igfbp4	Nptx2	-0.0766286759532855	0.273467726532273	0.540640155492441	FALSE
3259	Csdc2	Pigq	0.076499637938549	0.273765726234274	0.541063222667983	FALSE
3260	Dusp1	2900011O08Rik	0.076477674021147	0.273867726132274	0.541098780373612	FALSE
3261	Ephb6	Csdc2	0.0764502191243946	0.274015725984274	0.541225173586234	FALSE
3262	Csdc2	Cst3	0.0764186459931293	0.274203725796274	0.541327707523043	FALSE
3263	Rab26	Bin2	0.0764131550137789	0.274235725764274	0.541327707523043	FALSE
3264	Camk1g	Clip3	-0.0764749285314719	0.274457725542274	0.541599941855941	FALSE
3265	Nrsn1	Eng	-0.0764502191243948	0.274615725384275	0.541611260041633	FALSE
3266	Ccl4	Limk2	-0.0764378644208561	0.274715725284275	0.541611260041633	FALSE
3267	Trim46	Gap43	-0.0764378644208561	0.274715725284275	0.541611260041633	FALSE
3268	Rasl11b	Foxp2	0.0762772532748544	0.275145724854275	0.541988059295167	FALSE
3269	Gaa	Eng	-0.0763678544341375	0.275163724836275	0.541988059295167	FALSE
3270	Arc	Hpcal4	0.0762621530816405	0.275235724764275	0.541988059295167	FALSE
3271	Cckbr	Fezf2	0.0762552893574524	0.275269724730275	0.541988059295167	FALSE
3272	Mbp	Snap47	0.0762374436745633	0.275393724606275	0.541988059295167	FALSE
3273	Lamp5	Sez6	-0.0763252993441712	0.275411724588275	0.541988059295167	FALSE
3274	Mbp	Leng8	0.0761523334946308	0.275921724078276	0.542423250680198	FALSE
3275	Fcho1	Mlc1	-0.0762374436745634	0.275927724072276	0.542423250680198	FALSE
3276	Col6a1	Fcho1	0.0761440970256051	0.275969724030276	0.542423250680198	FALSE
3277	Fezf2	Pim3	0.0761440970256051	0.275969724030276	0.542423250680198	FALSE
3278	Rgs11	Pvrl4	-0.0761921430949219	0.276163723836276	0.54247740994711	FALSE
3279	Sprn	Fcho1	-0.0761907703500844	0.276165723834276	0.54247740994711	FALSE
3280	Dusp1	Trim46	0.0761001691908012	0.276269723730276	0.542516247117899	FALSE
3281	Arc	Eif4h	-0.0761537062394686	0.276447723552276	0.542700331423411	FALSE
3282	Pim3	Foxp2	0.0760397684179458	0.276623723376277	0.542880378509018	FALSE
3283	Camk1g	Ncald	-0.0760754597837241	0.276935723064277	0.543327137452637	FALSE
3284	Csdc2	Tubb4a	0.0759024939341837	0.277533722466278	0.544235525170867	FALSE
3285	Fam163b	Limk2	0.0758928847203203	0.277567722432278	0.544235525170867	FALSE
3286	Aamp	Mlc1	0.0758228747336016	0.277975722024278	0.544869636505896	FALSE
3287	Col6a1	Flna	0.0757775741539601	0.278211721788278	0.545165067973618	FALSE
3288	Ctsz	Pim3	-0.0758654298235681	0.278295721704278	0.545165067973618	FALSE
3289	C1qb	Crip2	0.0757377645536691	0.278437721562278	0.545277398778545	FALSE
3290	Cpne6	Sprn	-0.0757995380713623	0.278687721312279	0.545601098167899	FALSE
3291	Robo3	Foxp2	-0.0757405100433446	0.279051720948279	0.546095295338484	FALSE
3292	Necab3	Tubb4a	-0.0757309008294811	0.279109720890279	0.546095295338484	FALSE
3293	Cckbr	Ctsz	0.075611472028608	0.279261720738279	0.546226766861602	FALSE
3294	Cyr61	Cpne9	-0.0756622635876001	0.27954972045028	0.546492328583475	FALSE
3295	Sparcl1	Ncdn	0.075549698510915	0.27966172033828	0.546492328583475	FALSE
3296	Tmem145	Pvrl4	0.0755428347867269	0.27969772030228	0.546492328583475	FALSE
3297	Nr4a1	Rab26	-0.0756293177114971	0.27976572023428	0.546492328583475	FALSE
3298	Fxyd6	BC005764	0.0755222436141626	0.27982172017828	0.546492328583475	FALSE
3299	Miat	Il1a	0.0754645883309825	0.28018371981628	0.547033446297866	FALSE
3300	Cnih3	Ranbp3	0.075415169516828	0.28048771951228	0.547461030720787	FALSE
3301	Apoe	Fos	-0.0755057706761113	0.280645719354281	0.547472748711382	FALSE
3302	Cck	Snap47	0.0753918328545885	0.280663719336281	0.547472748711382	FALSE
3303	Adora1	Fcho1	-0.0754096785374778	0.281235718764281	0.547941881795199	FALSE
3304	Lrrtm1	Ap1b1	0.0752902497366045	0.281261718738281	0.547941881795199	FALSE
3305	Apoe	Gdf5	-0.0753822236407253	0.281393718606281	0.547941881795199	FALSE
3306	Cnih3	Faah	0.0752669130743649	0.281405718594281	0.547941881795199	FALSE
3307	Sppl2b	Trim46	0.0752655403295274	0.281415718584281	0.547941881795199	FALSE
3308	Mfsd10	Bin2	-0.0753739871716996	0.281449718550281	0.547941881795199	FALSE
3309	Slc30a3	Dusp1	-0.0753671234475115	0.281499718500281	0.547941881795199	FALSE
3310	Dusp1	Mc4r	-0.0753451595301096	0.281661718338282	0.548091579400868	FALSE
3311	Aldoc	Snhg11	-0.0752943679711175	0.281979718020282	0.548544658341479	FALSE
3312	C1qb	Chst1	-0.0752751495433908	0.282089717910282	0.548592956841826	FALSE
3313	Cckbr	BC005764	-0.0752394581776126	0.282311717688282	0.548784309134243	FALSE
3314	Mbp	Pim3	0.0751159111422266	0.282389717610282	0.548784309134243	FALSE
3315	Cplx1	Sprn	0.0751076746732009	0.282443717556282	0.548784309134243	FALSE
3316	Pim3	Cck	-0.0751667027012188	0.282711717288283	0.548985473926796	FALSE
3317	Il1a	Fam131a	-0.075165329956381	0.282717717282283	0.548985473926796	FALSE
3318	Bmp1	Ccl4	-0.0751090474180387	0.283109716890283	0.549416750583249	FALSE
3319	Cnih3	Trim46	-0.075100810949013	0.283163716836283	0.549416750583249	FALSE
3320	Trim46	Clip3	-0.0750966927145	0.283195716804283	0.549416750583249	FALSE
3321	Tollip	Ccl4	-0.0750253099829437	0.283583716416284	0.550003829399965	FALSE
3322	Robo3	Hpcal4	-0.0748784262853182	0.284479715520285	0.551423412497213	FALSE
3323	Pim3	Adam11	0.0747754704224964	0.284613715386285	0.551423412497213	FALSE
3324	Serinc2	Syt6	-0.0748344984505143	0.284697715302285	0.551423412497213	FALSE
3325	Cplx1	Rasl11b	0.0747562519947698	0.284735715264285	0.551423412497213	FALSE
3326	Csdc2	Tmem145	0.0747548792499322	0.284743715256285	0.551423412497213	FALSE
3327	Cplx1	Gadd45g	-0.0747974343398985	0.284979715020285	0.551714560999596	FALSE
3328	Cpne6	Bin2	-0.074705460435778	0.285567714432286	0.552686793467053	FALSE
3329	Mfsd10	Pim3	0.0745421038001008	0.286157713842286	0.553662311462351	FALSE
3330	Cckbr	Plekhb2	0.0745201398826989	0.286335713664286	0.553840339853354	FALSE
3331	Fezf2	5031439G07Rik	0.0744720938133822	0.286653713346287	0.554149682344916	FALSE
3332	Galnt9	Csdc2	-0.0745338673310751	0.286667713332287	0.554149682344916	FALSE
3333	Plekhb2	Cck	0.0744528753856555	0.286799713200287	0.554238509667881	FALSE
3334	Flna	Chst1	-0.074480330282408	0.287071712928287	0.554500983130201	FALSE
3335	Necab3	Ttr	0.0744089475508516	0.287107712892287	0.554500983130201	FALSE
3336	Fxyd6	5031439G07Rik	-0.0744542481304933	0.287245712754287	0.554573984832668	FALSE
3337	Enpp2	Eif4h	0.0743760016747487	0.287317712682287	0.554573984832668	FALSE
3338	Col6a1	Nefl	-0.0743993383369883	0.287603712396288	0.554827956549289	FALSE
3339	Lrrtm1	Slc3a2	-0.0743938473576378	0.287631712368288	0.554827956549289	FALSE
3340	Arc	Faah	-0.0743842381437745	0.287707712292288	0.554827956549289	FALSE
3341	Aldoc	Trim46	-0.0743430557986458	0.287959712040288	0.555147711838221	FALSE
3342	Adam11	Serinc2	-0.0743018734535172	0.288211711788288	0.555467275771503	FALSE
3343	Cyb561	Serinc2	0.0742181360184222	0.288339711660288	0.555547736405599	FALSE
3344	Atg9a	Fam131a	0.0741330258384897	0.288933711066289	0.556525727565182	FALSE
3345	Slc30a3	Nptx1	-0.0741700899491056	0.289087710912289	0.556655888187161	FALSE
3346	Rgs11	Ttr	0.074091843493361	0.289189710810289	0.556685871885557	FALSE
3347	Dkk3	Fos	0.0740410519343691	0.28954771045229	0.557092075524412	FALSE
3348	Cckbr	Cst3	-0.074095961727874	0.28957371042629	0.557092075524412	FALSE
3349	Ccl4	Chgb	-0.0740396791895315	0.28990771009229	0.557568098150027	FALSE
3350	Cckbr	Ephb6	0.073950450775086	0.29010570989429	0.55778235147138	FALSE
3351	Cck	Gdf5	-0.0739820239063513	0.29032370967629	0.558034919136075	FALSE
3352	Sparcl1	Ptpn5	-0.0739628054786248	0.29044370955629	0.558099025433194	FALSE
3353	Atg9a	Pvrl4	0.073877695298692	0.290537709462291	0.558113148418316	FALSE
3354	Mbp	Mlc1	0.0738557313812901	0.290647709352291	0.558156727685299	FALSE
3355	Plekhb2	Ptpn5	0.0738392584432387	0.290733709266291	0.558156727685299	FALSE
3356	Pim3	Il1a	-0.0739037774506071	0.290829709170291	0.558174659346199	FALSE
3357	Cpne6	Sez6	0.0737994488429476	0.290979709020291	0.558296188799432	FALSE
3358	Igfbp4	5031439G07Rik	0.0736594288695103	0.291881708118292	0.559860060151852	FALSE
3359	Snhg11	Atg9a	0.0735976553518173	0.292297707702292	0.560491079282663	FALSE
3360	Slc30a3	Eng	0.0735345090892867	0.292701707298293	0.560947106413798	FALSE
3361	Camk1g	Adora1	-0.0736031463311679	0.292709707290293	0.560947106413798	FALSE
3362	Tmem145	Cck	-0.0735578457515265	0.292995707004293	0.561328182276815	FALSE
3363	BC005764	Snap47	-0.0734466534196792	0.293743706256294	0.562449614720421	FALSE
3364	Nfatc1	Frmd8	-0.0734439079300038	0.293755706244294	0.562449614720421	FALSE
3365	Aamp	Gadd45g	0.0732448599285486	0.294601705398295	0.563901808163571	FALSE
3366	Cyr61	C1qb	-0.0732887877633526	0.294699705300295	0.563903534106564	FALSE
3367	Nrsn1	Crip2	-0.0732778058046517	0.294777705222295	0.563903534106564	FALSE
3368	Plekhb2	Trim46	-0.0731954411143942	0.295339704660295	0.56440136978185	FALSE
3369	Limk2	Syt6	-0.0731830864108558	0.295401704598295	0.56440136978185	FALSE
3370	Nr4a1	Cplx1	-0.0731652407279666	0.295515704484296	0.56440136978185	FALSE
3371	Tollip	Nfatc1	-0.073163867983129	0.295521704478296	0.56440136978185	FALSE
3372	Nr4a1	Snap47	-0.0731611224934539	0.295541704458296	0.56440136978185	FALSE
3373	Fam163b	Frmd8	0.0730966034860855	0.295563704436296	0.56440136978185	FALSE
3374	Calb1	Ttr	0.073058166630632	0.295805704194296	0.564696070158702	FALSE
3375	Tmem145	Bin2	-0.0730869942722223	0.295999704000296	0.564898990656565	FALSE
3376	Limk2	Clip3	-0.0730348299683927	0.296343703656296	0.565387972526719	FALSE
3377	Adora1	Necab3	0.0729428560642719	0.296645703354297	0.565796557685823	FALSE
3378	Camk1g	Nefl	0.0729099101881689	0.296893703106297	0.565991828091012	FALSE
3379	Sparcl1	Sppl2b	-0.0729332468504087	0.296993703006297	0.565991828091012	FALSE
3380	Fos	Ranbp3	0.0728920645052799	0.297011702988297	0.565991828091012	FALSE
3381	Apoe	Crip2	-0.0727438080628169	0.298171701828298	0.567930751608119	FALSE
3382	Cplx1	Foxp2	0.0727094894418762	0.298261701738298	0.567930751608119	FALSE
3383	Galnt9	Cpne6	-0.0727259623799279	0.298293701706298	0.567930751608119	FALSE
3384	Crip2	Mlc1	-0.0726614433725596	0.298691701308299	0.568367732961661	FALSE
3385	Camk1g	Nptx2	-0.0726600706277221	0.298699701300299	0.568367732961661	FALSE
3386	Calb1	Fxyd6	0.0725928061306784	0.299029700970299	0.56876938872766	FALSE
3387	Csdc2	Chgb	0.0725777059374646	0.299125700874299	0.56876938872766	FALSE
3388	Nptx2	Mlc1	0.0725708422132765	0.299175700824299	0.56876938872766	FALSE
3389	Nr4a1	Slc30a3	-0.0725022049713955	0.2996717003283	0.569375473089876	FALSE
3390	Ranbp3	Ncdn	0.0724912230126944	0.2997177002823	0.569375473089876	FALSE
3391	Crip2	Slc3a2	-0.0724912230126946	0.2997597002403	0.569375473089876	FALSE
3392	Arc	Fxyd6	-0.0724116038121125	0.3002956997043	0.570140879903329	FALSE
3393	Leng8	Akna	-0.0724047400879244	0.3003396996603	0.570140879903329	FALSE
3394	Cckbr	Frmd8	-0.0723525757840948	0.300681699318301	0.570621928494159	FALSE
3395	Mlc1	Eng	-0.0722770748180255	0.301169698830301	0.57137968487952	FALSE
3396	Dkk3	Limk2	-0.0721645097413406	0.301943698056302	0.572600157240926	FALSE
3397	Pigq	Frmd8	-0.0721562732723149	0.302001697998302	0.572600157240926	FALSE
3398	Chst1	Necab3	0.0721480368032891	0.302079697920302	0.572600157240926	FALSE
3399	Mfsd10	Chst1	0.0720917542649465	0.302429697570302	0.573094934407272	FALSE
